ticker;year_report;quarter_report;period_date;pe;pb;ps;price_to_cash_flow;ev_to_ebitda;roe;roa;gross_margin;pre_tax_margin;after_tax_margin;debt_to_equity;financial_leverage;current_ratio;quick_ratio;cash_ratio;asset_turnover;market_cap;shares;net_interest_margin;cir;car;casa_ratio;npl;ldr;loans_growth;deposit_growth
ABS;2025;3;;-0.8060069566;0.3851191347;1.102524069;-8096.3246734145;-1.1013721958;-0.3872193571;-0.3494645506;0.0288917675;-1.3672208808;-1.367884061;0.1359874898;0.1359874898;7.9748316599;7.9034375272;0.0114696469;0.2554781948;240000000000.0;80000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ABS;2025;4;;-0.4634264498;0.5930796382;1.4021510482;-77.3298752079;-0.6118985017;-0.7804025816;-0.6900798058;0.0354392985;-3.0255866396;-3.0256172234;0.2173579462;0.2173579462;5.4811365216;5.4225958658;0.014611412;0.2280790182;238400000000.0;80000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ABT;2024;1;;7.0829124793;0.9747994975;0.8789379834;8.1435933309;8.7834608439;0.1373118835;0.103058423;0.1545336676;0.1370447035;0.1240927353;0.4112174228;0.4112174228;1.8450231729;1.3550209332;0.2906512858;0.8304952159;466379377200.0;11777257.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ABT;2024;2;;6.5917860475;0.9275152527;0.8460484307;7.5917489627;8.7182333632;0.145768747;0.1106250678;0.1606280245;0.1445915578;0.1283488913;0.3222829311;0.3222829311;2.3090826598;1.5506216081;0.0255892662;0.8619090253;469323691450.0;11777257.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ABT;2024;3;;6.1425365942;0.8869497722;0.8132145313;10.2050093105;8.0406651998;0.1514876366;0.1111684109;0.1726822395;0.1493080254;0.1323906694;0.390661673;0.390661673;1.9918099084;1.479851684;0.0653776363;0.8396997423;465201651500.0;11777257.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ABT;2024;4;;4.8158586744;0.8687534791;0.8376412762;5.9718732557;6.0436442515;0.1926856396;0.1424173401;0.2222064721;0.1940456503;0.1739339405;0.3754977489;0.3754977489;2.2624845677;1.6389406149;0.2943404316;0.8188013203;488756165500.0;11777257.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ABT;2025;1;;5.2257332803;1.0696749818;0.9397059781;4.6836840441;6.0258937287;0.2099603019;0.1522809382;0.2304963315;0.2003025442;0.1798227976;0.4227905116;0.4227905116;2.1385169695;1.6067415295;0.1388975038;0.8468388895;587685124300.0;11777257.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ABT;2025;2;;5.3505649216;1.258175109;1.1663680183;4.9945231577;5.6970622755;0.2514780224;0.184939887;0.2643807501;0.2411849217;0.2179896956;0.2598934998;0.2598934998;3.0135629021;2.2719467737;0.1065657985;0.8483882074;751388996600.0;11777257.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ABT;2025;3;;4.9378319911;1.2563275058;1.1687084391;5.0199704498;5.374161875;0.276456179;0.2049607766;0.2878930184;0.2662769636;0.236684529;0.3448512592;0.3448512592;2.5135349231;2.0268236554;0.0784111284;0.865966092;800853476000.0;11777257.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ABT;2025;4;;4.4731031981;1.0525718421;0.9997374686;5.4678053706;4.9833653736;0.2560493411;0.1885178986;0.2691376214;0.2512266604;0.2234997549;0.3437464471;0.3437464471;2.5807271438;2.0896069676;0.0450980618;0.8434814557;706635420000.0;11777257.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ABW;2024;1;;13.1841078263;0.7340631717;3.2319637525;-2.1514051777;14.1776026395;0.0565174478;0.0327799545;0.6838677378;0.3047957614;0.2451408768;0.8278985432;0.8278985432;2.0821215127;2.0821215127;0.4350043885;0.1337188432;990966550000.0;101150000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ABW;2024;2;;8.5989479891;0.6375160769;2.5631616656;-2.0344494266;11.3871583785;0.0764529764;0.0420073248;0.6964278744;0.373054887;0.2980785171;0.997994849;0.997994849;1.8955067866;1.8955067866;0.7647715446;0.1409270456;890018850000.0;101150000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ABW;2024;3;;7.8975532516;0.5714245683;2.3766604921;-0.7698244797;14.9715625409;0.0745630765;0.0378717346;0.7141074165;0.3747805825;0.3009363047;1.3152124528;1.3152124528;1.683872485;1.683872485;0.5080656004;0.1258463471;810514950000.0;101150000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ABW;2024;4;;7.1057732296;0.5107408956;1.9326023164;-0.6118984561;13.1878000237;0.0744336289;0.0362830498;0.7123562612;0.3471413348;0.271976357;1.36103234;1.36103234;1.3021666037;1.3021666037;0.6680539783;0.1334051615;733337500000.0;101150000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ABW;2025;1;;7.2727683547;0.5581276096;2.0752171853;-0.7922851052;12.5724473338;0.0786949441;0.0346674304;0.7523186402;0.3646098954;0.2853407512;1.3961774864;1.3961774864;1.3282684306;1.3282684306;0.1457001675;0.1214948452;817797750000.0;101150000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ABW;2025;2;;10.6180224209;0.7493333574;2.8197918426;-1.035944324;14.178206191;0.0726625278;0.0303842134;0.7683980026;0.3359496812;0.2655665745;1.4882408703;1.4882408703;1.2400520418;1.2400520418;0.1803683974;0.1144127925;1121955800000.0;101150000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ABW;2025;3;;9.7994800813;0.7813298447;2.7277897364;-1.5205144204;14.5132880992;0.0839031464;0.033659157;0.7675916304;0.3519430149;0.2783606593;1.7075318128;1.7075318128;1.227418745;1.227418745;0.0856302605;0.1209192316;1226848350000.0;101150000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ABW;2025;4;;6.1704640992;0.66940732;1.989759749;-0.8665202009;10.7465633769;0.1142257832;0.0427368968;0.7930427615;0.4088113216;0.3224651691;1.953171912;1.953171912;1.2978664211;1.2978664211;0.2020388653;0.1325318232;1068548600000.0;101150000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACB;2024;1;;6.7783089662;1.4333298662;3.2489888681;3.1434730546;0.0;0.2296713776;0.0232106375;0.6626570974;0.6002098936;0.4793214486;8.7244397608;0.0;0.0;0.0;0.0;0.0;107199789888000.0;4466657912.0;0.0385359801;-0.3383653767;0.0;0.2296289277;0.0145192623;1.027004264;0.0379620461;0.0209273003
ACB;2024;2;;7.0599776394;1.5497475945;3.4473043599;7.0105209978;0.0;0.2285300774;0.0229277307;0.6695445513;0.6117664452;0.4882882876;9.2908295382;0.0;0.0;0.0;0.0;0.0;115909772816400.0;4466657912.0;0.0379239296;-0.2849762905;0.1179;0.2157350684;0.0147640568;1.0751941288;0.0870559445;0.0383344369
ACB;2024;3;;6.7752917564;1.3962862138;3.3029357117;-21.381994844;0.0;0.2171146112;0.021717062;0.6647209896;0.6113160113;0.4874971974;8.8586038616;0.0;0.0;0.0;0.0;0.0;110103117530800.0;4466657912.0;0.0372082094;-0.3605842723;0.0;0.2143528075;0.0149131927;1.0835438951;0.0086085415;0.0008362254
ACB;2024;4;;6.4114320514;1.2897710453;3.2119119723;12.8606315275;0.0;0.2174591984;0.0212152703;0.674692484;0.6267647934;0.5009663951;9.352124756;0.0;0.0;0.0;0.0;0.0;107646455679200.0;4466657912.0;0.0361129042;-0.325307516;0.0;0.2251186384;0.0148955379;1.0807394386;0.1909024661;0.1131169216
ACB;2025;1;;7.0400782576;1.3391061871;3.5056771943;8.6174513949;0.0;0.2043611798;0.0200591695;0.6743755497;0.6226573419;0.4979599792;9.2403548053;0.0;0.0;0.0;0.0;0.0;116602104797300.0;5136656599.0;0.0340651547;-0.3401160484;0.0;0.2129607263;0.0147699255;1.0879960831;0.0312038008;0.0243259457
ACB;2025;2;;7.9583271815;1.5490550877;3.9849030894;12.0723493652;0.0;0.2017246139;0.0195870449;0.6725476409;0.6254970249;0.5007211929;9.7044454409;0.0;0.0;0.0;0.0;0.0;135094068553700.0;5136656599.0;0.0319282365;-0.2944468167;0.1097;0.2181203044;0.0125672608;1.1169210802;0.0583541662;0.0309458812
ACB;2025;3;;7.2830504387;1.3850887997;3.7077040129;7.754379808;0.0;0.1991666777;0.019116518;0.6813677124;0.6366891748;0.509086685;9.3762400906;0.0;0.0;0.0;0.0;0.0;126618585165350.0;5136656599.0;0.0303020477;-0.3236781672;0.0;0.219924493;0.0109480051;1.1718987654;0.0559203403;0.0063835904
ACB;2025;4;;7.8243060407;1.2934065859;3.6171622659;4.3413389741;0.0;0.1755767655;0.0165353343;0.6767738678;0.5781065045;0.4622981564;9.8532921792;0.0;0.0;0.0;0.0;0.0;122252427056200.0;5136656599.0;0.0292074524;-0.3232261322;0.0;0.2181753594;0.0097140463;1.1736169155;0.182699529;0.0891032739
ACC;2024;1;;19.7159876696;1.1062411971;2.1881374455;-45.8070017765;20.329825539;0.059317293;0.0305639714;0.20280862;0.137899773;0.1120601689;0.8054730191;0.8054730191;1.9899398222;0.8237819618;0.0255466212;0.2753935244;1422749905150.0;104999993.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACC;2024;2;;20.4875111313;1.1291327787;2.1800049838;5.1169668607;19.3601248968;0.0567856882;0.0308058845;0.1997973225;0.1346372794;0.1065848426;0.7774951874;0.7774951874;2.0986138836;0.8301523977;0.021648344;0.2895112192;1459499902700.0;104999993.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACC;2024;3;;22.5148722085;1.1520458254;2.2328492706;13.9426899763;18.3879499376;0.0519982199;0.0284090409;0.2035703005;0.1257227613;0.09939667;0.8542364801;0.8542364801;2.0600974667;0.7311019158;0.0360370998;0.2864617568;1511999899200.0;104999993.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACC;2024;4;;28.7147526253;1.131412093;2.1449265909;3.4673934752;23.1669999855;0.0401776217;0.0195864702;0.1567860332;0.0965282424;0.0750138877;1.2351967733;1.2351967733;1.1766264004;0.5041656476;0.0341290971;0.2622097419;1501499899900.0;104999993.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACC;2025;1;;28.851712341;1.1007060299;2.0447025894;3.7323814587;22.9199641773;0.0386891774;0.0190614791;0.1497349558;0.0924147278;0.0714363705;1.1853686154;1.1853686154;1.1058662764;0.4238408701;0.0487310112;0.2689664086;1469999902000.0;104999993.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACC;2025;2;;26.9463397949;1.0355908795;1.8016897984;-40.399668144;27.2975455773;0.038830842;0.018256765;0.1361986776;0.0848450537;0.067668625;1.1682509127;1.1682509127;1.5918499034;0.6004383488;0.0394553614;0.2730508841;1391249907250.0;104999993.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACC;2025;3;;24.3290528191;1.0016520805;1.4841128911;-35.9327901394;25.3371655474;0.0419212389;0.019046773;0.1219570855;0.0771867814;0.0618334443;1.1529128036;1.1529128036;1.6822416955;0.7067316335;0.019424161;0.3122336233;1370249908650.0;104999993.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACC;2025;4;;25.0114264796;0.9445874696;1.6941126023;-4.4996486475;24.9823986569;0.0384820185;0.0179298081;0.145713954;0.0862638712;0.0687068891;1.0303966243;1.0303966243;1.7489966007;0.6344080223;0.1342540978;0.2647109027;1301999913200.0;104999993.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACE;2024;4;;7.241107281;1.5445118107;0.3615391677;2.9475473679;4.5817492513;0.213655082;0.0866496287;0.174669384;0.062277821;0.0499287131;1.5835239582;1.5835239582;1.4764939631;0.9874219818;0.363820616;1.735466896;110551151097.0;3050781.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACE;2025;4;;6.5668509713;1.5302663075;0.3134298925;15.5123652149;4.7210972037;0.2364826113;0.0991513787;0.1728970973;0.0593758704;0.0477291009;1.1924053185;1.1924053185;1.5934312419;0.9757413819;0.2456973893;2.0773778856;112827033723.0;3050781.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACG;2024;1;;14.7240321351;1.6674714194;1.8782839671;8.7595427337;14.2859794453;0.1164389909;0.0892977347;0.2993514025;0.1572284133;0.1275606187;0.339771149;0.339771149;3.0669504171;2.1882980993;0.0218492127;0.7000415615;7094572859300.0;150787946.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACG;2024;2;;12.8870453836;1.5536615957;1.651469544;10.8154883744;10.8178077822;0.1181922892;0.0895749577;0.3088559641;0.1635119936;0.1281463459;0.3737662111;0.3737662111;2.8439095258;2.0958530101;0.0940791851;0.6990051653;6333093732000.0;150787946.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACG;2024;3;;12.8727834668;1.5054927036;1.6172056351;12.9514930411;10.9995680049;0.1177587851;0.0879863861;0.3099584988;0.1587700545;0.1256286714;0.3178105754;0.3178105754;3.0932400923;2.3100777096;0.0556080005;0.7003686743;6333093732000.0;150787946.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACG;2024;4;;12.9255432231;1.299886502;1.363615041;8.423201249;10.9458186028;0.1005970718;0.0752521903;0.3143437963;0.1315580673;0.1054976969;0.3504778822;0.3504778822;2.8396700082;2.172700695;0.1070650735;0.7133064751;5428366056000.0;150787946.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACG;2025;1;;12.816006588;1.2739533931;1.3279039168;10.7087466733;10.9219229836;0.1013306875;0.075172131;0.3114338686;0.129971183;0.103612924;0.3506567482;0.3506567482;3.0422332238;2.286830323;0.1077370827;0.7255092134;5428366056000.0;150787946.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACG;2025;2;;12.2094148574;1.2736666233;1.3455327949;9.608660517;12.4813248645;0.1049775831;0.0785896224;0.3056137474;0.1352072912;0.1102045275;0.324165508;0.324165508;3.2527953904;2.3946070932;0.0223264596;0.7131251702;5413287261400.0;150787946.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACG;2025;3;;12.2432463871;1.2515479639;1.3204101095;18.0149391576;12.1683685183;0.1050335537;0.0779521449;0.2976276556;0.1349290208;0.1078250362;0.3490964686;0.3490964686;2.9757995159;2.1369897072;0.0253516838;0.7227961299;5488681234400.0;150787946.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACG;2025;4;;10.1574647841;1.1808627051;1.1107789891;-13.5790849251;9.7736378455;0.1184294733;0.0799244609;0.291906827;0.1408052254;0.1093036155;0.5812967611;0.5812967611;2.185969809;1.5307088892;0.1645632265;0.7308653705;5119250766700.0;150787946.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACL;2024;1;;52.3359776393;0.8167728279;0.50619431;-17.3272408323;15.7962615727;0.0156435935;0.0072623391;0.1383257066;0.0111680204;0.009672014;1.1139205787;1.1139205787;1.6055032748;0.3832613025;0.0559986898;0.7508611051;654575197950.0;50159019.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACL;2024;2;;53.265896143;0.7391028136;0.3645257114;5.9201206668;17.2028806286;0.0139184477;0.0064006436;0.1141428608;0.0084702726;0.0068435103;1.1867614422;1.1867614422;1.5773245301;0.4834731767;0.0984790831;0.9352866165;594384375150.0;50159019.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACL;2024;3;;60.9261513218;0.73292805;0.3466882421;4.4591099792;18.8469352851;0.0120888059;0.0056129842;0.1117578254;0.0071747146;0.0056903027;1.1285736191;1.1285736191;1.6076963077;0.5011432682;0.0945513595;0.9864122365;591876424200.0;50159019.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACL;2024;4;;47.0594192237;0.6255113265;0.2896985958;6.1510648175;19.2436718164;0.0133808764;0.0063080712;0.1082655566;0.0076373866;0.0061560172;1.0545374919;1.0545374919;1.6433896807;0.527267502;0.0773947015;1.0247000551;506606091900.0;50159019.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACL;2025;1;;55.2229344605;0.7531590591;0.3306192094;13.2490676078;21.3872234977;0.0137053104;0.0064267988;0.1091836219;0.0073833931;0.005986991;1.1605096012;1.1605096012;1.5814759588;0.5213625343;0.1046962704;1.0734605812;611940031800.0;50159019.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACL;2025;2;;44.8362759582;0.8084591007;0.3539924205;-17.7472690222;20.6660778215;0.0181808616;0.0084875917;0.1153728493;0.0092374545;0.0078952235;1.2235768352;1.2235768352;1.5565682679;0.5574301339;0.0748607978;1.0750286732;662099050800.0;50159019.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACL;2025;3;;28.1613904253;0.8582003889;0.357856772;15.7749850045;17.900902168;0.0310070126;0.0144700695;0.1179525851;0.0146299838;0.0127073545;1.1320732176;1.1320732176;1.6112744545;0.6579081189;0.1375137542;1.1387161226;714766020750.0;50159019.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACL;2025;4;;18.221841477;0.7397488662;0.2957763761;2.8664313531;13.9112634961;0.0414379471;0.0212842551;0.1259296781;0.0183069935;0.0162319696;0.8435982657;0.8435982657;1.810657451;0.6311395238;0.0892415078;1.3112552379;624479786550.0;50159019.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACM;2024;2;;-2.0268605465;0.0905812187;0.0;140.5912878115;5.9938928796;-0.0441889845;-0.0282825084;0.0;0.0;0.0;0.5825626408;0.5825626408;0.9048853777;0.0956700275;0.0028515512;0.0;30600000000.0;51000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACM;2024;3;;-2.3646688704;0.106465204;0.0;71.574132277;6.2528131727;-0.0445202143;-0.0282777093;0.0;0.0;0.0;0.5936788026;0.5936788026;0.9192524169;0.0934705275;0.0042134302;0.0;35700000000.0;51000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACM;2024;4;;-3.1027582036;0.0810349422;0.0;-167.0659415277;5.7324552029;-0.0291862638;-0.0184719254;0.0;0.0;0.0;0.6047611425;0.6047611425;0.9331680026;0.0905499796;0.0022236813;0.0;30600000000.0;51000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACM;2025;4;;-3.1164408315;0.0947354958;0.0;89.3396102721;5.9420496808;-0.029943498;-0.0184394114;0.0;0.0;0.0;0.6435917875;0.6435917875;0.9833409664;0.0570464935;0.0038006599;0.0;30600000000.0;51000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACS;2024;4;;77.4055586301;0.4110968214;0.1467945203;11.7416134848;77.0301733023;0.0051276106;0.0009814473;0.0805871251;0.0013306576;3.8454e-06;4.1677258113;4.1677258113;1.1926589275;0.4041717405;0.0073219016;0.6408877956;35640000000.0;5400000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACS;2025;4;;58.875490719;0.2822756273;0.0845180571;8.9307960305;67.0476895376;0.0051276106;0.0009814473;0.0805871251;0.0013306576;3.8454e-06;4.1677258113;4.1677258113;1.1926589275;0.4041717405;0.0073219016;0.6408877956;20520000000.0;5400000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACV;2024;1;;26.7303649041;4.9699708404;12.5637316942;38.0939771268;23.8230121466;0.1978756626;0.1497556511;0.6007308413;0.5832472699;0.4705345715;0.2650181738;0.2650181738;10.3374980214;10.2293134086;0.6507445389;0.3186173741;263180246009784.0;2176950436.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACV;2024;2;;23.3194804322;4.4329803839;11.3235521028;37.983831517;20.5581313994;0.2017683019;0.1553071387;0.6071927808;0.6023632818;0.4861121817;0.2667317314;0.2667317314;8.1982646471;8.1149990405;0.6282611814;0.3198361917;244057913379960.0;2176950436.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACV;2024;3;;29.6743667506;4.5679325729;11.9064369224;31.9682926249;20.3653964804;0.1629590558;0.1266639364;0.6123248724;0.5688456464;0.4594224694;0.2833046;0.2833046;7.018553013;6.960015375;0.749742912;0.3156840394;260522189527428.0;2176950436.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACV;2024;4;;18.9961018303;3.3001409714;8.7604606774;20.6760971966;13.8156724428;0.1888792526;0.1441048211;0.6139482673;0.640130902;0.5167401366;0.287159705;0.287159705;5.330762587;5.2922285473;0.8261184966;0.31247556;197956633996788.0;2176950436.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACV;2025;1;;19.2378880002;3.2341693268;8.7015802049;19.3556018286;13.6325552021;0.1795863817;0.1420419161;0.6274616464;0.630889814;0.5096491676;0.2186842933;0.2186842933;9.238727937;9.165592858;0.7500830928;0.3140333604;202774225311656.0;2176950436.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACV;2025;2;;19.631608294;3.0245868285;8.0242694542;12.7131573067;12.4741046009;0.1617590145;0.127218514;0.6255472927;0.5772440236;0.4667850872;0.2937593554;0.2937593554;4.2298965531;4.1930629275;0.4570604325;0.3112437897;193452661890046.0;3582324023.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACV;2025;3;;20.0368665433;3.1959701492;8.5538870779;12.9803279972;13.1896661039;0.1680317658;0.1319172224;0.6192529578;0.6022482146;0.4863548087;0.2901819584;0.2901819584;3.6417244036;3.6068811625;0.5116460503;0.3089861605;213245002117121.0;3582324023.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ACV;2025;4;;15.4688945493;2.3950843683;6.4595577935;9.9824875276;10.2565731749;0.1666007548;0.1278422106;0.6029787493;0.5950091141;0.4813258218;0.3148284882;0.3148284882;2.1863231803;2.1577787445;0.3437302928;0.3061337328;167287367226054.0;3582324023.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ADC;2024;1;;5.8652705792;1.0509479614;0.1943321514;3.4077996058;2.6922687217;0.190830135;0.0894514997;0.3288800861;0.0420634432;0.0331326831;0.8100929779;0.8100929779;1.8026186529;1.2482226143;0.521181814;2.6997964344;83934449600.0;3977936.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ADC;2024;2;;5.4513716735;1.0431923561;0.1836913462;2.7737509163;2.6263112513;0.1863808756;0.0866938637;0.333093731;0.0422226531;0.0336963534;1.1215518322;1.1215518322;1.5654426722;1.0644335262;0.3676678215;2.5727966111;77569752000.0;3977936.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ADC;2024;3;;5.8681885986;1.0550358232;0.1960856446;2.7318644917;2.3509274352;0.181538877;0.0837690111;0.3350760362;0.0418113318;0.0334150209;1.6717883183;1.6717883183;1.390522441;0.934080413;0.3119282302;2.5069267897;82741068800.0;3977936.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ADC;2024;4;;6.2110988451;1.0425225456;0.2103330914;2.9435067862;2.6007084511;0.1732088453;0.0828310176;0.3408453087;0.0426001897;0.0338640709;1.1022689571;1.1022689571;1.6179069984;1.2541083568;0.2266754941;2.4459852425;86719004800.0;3977936.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ADC;2025;1;;5.9163656195;0.9494340414;0.2026700285;3.9819960631;3.8713064352;0.1694541979;0.0790511715;0.3499539278;0.0427959248;0.0342558323;0.7141595071;0.7141595071;1.9709027562;1.4193090362;0.2319774644;2.3076704353;80354307200.0;3977936.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ADC;2025;2;;6.7822226168;1.0375454248;0.2165379851;6.4237531845;4.7548885459;0.1464102693;0.0693177121;0.349256792;0.0403885316;0.0319272895;0.9910325429;0.9910325429;1.5912169367;0.9838085116;0.1373301043;2.1711117081;80354307200.0;3977936.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ADC;2025;3;;6.625392079;0.8983214427;0.1966006017;18.1808576621;4.4373606055;0.1341382748;0.0689722745;0.3482790198;0.0375704341;0.0296738064;0.9801081421;0.9801081421;1.6183877774;1.1506108375;0.1170500179;2.324348741;72398435200.0;3977936.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ADC;2025;4;;6.0371428447;0.7816999252;0.1840926413;-36.6473078675;4.4041838398;0.1312553337;0.0603231389;0.3793884459;0.0386345338;0.0304933387;1.2474828308;1.2474828308;1.5157645477;1.100217043;0.0871644636;1.9782398896;66829324800.0;3977936.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ADG;2024;1;;16.0084868715;0.9836166313;0.7497333157;9.7565668645;13.8850438827;0.0627085633;0.0454205275;0.1908487149;0.0762951458;0.0566117985;0.1939154905;0.1939154905;3.3886094149;3.2916628325;0.4695748556;0.9698300751;310017554500.0;21380521.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ADG;2024;2;;10.7804661159;0.7831893845;0.5873101331;22.830795271;11.0811010411;0.075118561;0.054521625;0.1855673902;0.0806288558;0.0610312937;0.2792458603;0.2792458603;3.0893753614;2.9587248772;0.3680148864;1.0007805032;254428199900.0;21380521.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ADG;2024;3;;8.9882066152;0.7147322111;0.5030819797;25.6836995725;10.2960358553;0.0795437114;0.0571737749;0.1807814691;0.0815428497;0.0647077529;0.2806436861;0.2806436861;2.7126802393;2.4947096342;0.288603815;1.0214830241;228771574700.0;21380521.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ADG;2024;4;;11.5234291429;0.6121920733;0.4417177211;14.0446035057;13.8518010413;0.0544669789;0.0376037935;0.1563097617;0.0587354712;0.0453059046;0.2826001929;0.2826001929;1.9618416997;1.8930475555;0.4848063766;0.9809990156;205039196390.0;21380521.0;0.0;0.0;;;0.0;0.0;0.0;0.0
